uri,author_handle,author_name,text,created_at,indexed_at,reply_count,repost_count,like_count,quote_count,bookmark_count,in_reply_to,in_reply_root,quotes
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l65xndk5j325,beto1berto.bsky.social,Beto,"É um escárnio e absurdo total o que planejam!
Esta extrema-direita é azêmola, estulta, néscia, etc.
Tentativa de Golpe de Estado é Crime (art. 359-L e 359-M, CP).
|
#Democracia #SemAnistia #Congresso #SenadoFederal #CâmaraDosDeputados #Poderes #Ameaça #STF #Impunidade #Anomia #Eleições2024 #Política",2024-10-10T13:32:21Z,2024-10-10T13:32:21Z,0,1,4,0,0,at://did:plc:6cyoxahy3t5dzfgvxiwc65yn/app.bsky.feed.post/3l65sf2gfs62m,at://did:plc:6cyoxahy3t5dzfgvxiwc65yn/app.bsky.feed.post/3l65sf2gfs62m,NA
at://did:plc:v2356pfeo63pnluzc62cxi4x/app.bsky.feed.post/3l65vnpy5ut2i,andre.linha10.com.br,André Limart,"6️⃣ Essas eleições são mais que uma disputa municipal. É uma batalha pelo futuro da extrema direita e pelo controle político de São Paulo, o maior colégio eleitoral do país! 🔥 Por isso, você que é de direita, vote Boulos 50. #Eleições2024 #SP2024",2024-10-10T12:56:49Z,2024-10-10T12:56:49Z,0,0,6,0,0,at://did:plc:v2356pfeo63pnluzc62cxi4x/app.bsky.feed.post/3l65vm7nlsu2l,at://did:plc:v2356pfeo63pnluzc62cxi4x/app.bsky.feed.post/3l65vdkarod2e,NA
at://did:plc:jnj4w357xtpv4u2glnk4kn5x/app.bsky.feed.post/3l64j2jyi3727,lucasapaulino.bsky.social,Lucas Paulino,"Esse post está viralizando no Instagram, bora espalhar por aqui também por uma BH sem bolsonarismo, agora é 55 www.instagram.com/p/DA3obXTvSQ...",2024-10-09T23:38:40Z,2024-10-09T23:38:40Z,0,3,19,0,0,at://did:plc:jnj4w357xtpv4u2glnk4kn5x/app.bsky.feed.post/3l64iiof3wk2v,at://did:plc:jnj4w357xtpv4u2glnk4kn5x/app.bsky.feed.post/3l64iiof3wk2v,NA
at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64borqcv22x,alanvictor.bsky.social,Alan Victor 🇧🇷,"Errei

🔻 Acopiara
🔻 Iguatu
🔻 Juazeiro do Norte
🔻 Sobral
🔻 Banabuiú
🔻 Santa Quitéria
🔻 Pentecoste

🟩 Acertei = 16
🟥 Errei = 7
➡️ #Eleições2024",2024-10-09T21:23:50Z,2024-10-09T21:23:50Z,0,0,1,0,0,at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64bnlpw6j2i,at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64bmdmygo2p,NA
at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64bnlpw6j2i,alanvictor.bsky.social,Alan Victor 🇧🇷,"Acertei

🔺 Fortaleza
🔺 Caucaia
🔺 Barbalha
🔺 Tauá
🔺 Crateús
🔺 Crato
🔺 Itapipoca
🔺 Aracati
🔺 Acaraú
🔺 Pacajus
🔺 Piquet Carneiro
🔺 Catarina
🔺 Palhano
🔺 Baixio
🔺 Maranguape
🔺 Maracanaú

➡️ #Eleições2024",2024-10-09T21:23:10Z,2024-10-09T21:23:10Z,1,0,1,0,0,at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64bmdmygo2p,at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3l64bmdmygo2p,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l63vlgfo3x27,mbf.net.br,Mateus BF,"[ #eleições2024 - E MANAUS COM ISSO?]

Não dá pra esperar nada desses
🥇David Almeida (AVANTE) - disputa reeleição: 32,16%=354.596 votos
🥈Cap. Alberto Neto (PL): 24,94%=275.063 votos

E desse, vc ainda espera?
🥉Amom Mandel (CIDADANIA): 19,10%=208.647 votos

ℹ️em 2022, 🤡Bozo teve 61% de votos em Manaus",2024-10-09T17:50:11Z,2024-10-09T17:50:11Z,0,0,1,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l3527tcr3s2h,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l34zmwwsy52c,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l62enqlhnf2e,mbf.net.br,Mateus BF,"[ #eleições2024 - EMBALANDO VOTOS]

bradaram: ""a periferia agora é o centro""
prometeram: ""a Amazônia é o centro mundo""
@hugoalbuquerque.bsky.social diz: ""a periferia precisa embalar o centro""

do texto suave-coisa-nenhuma👇 penso: pra embalar sonhos, o centro (da campanha) precisa (re)nascer a perifa",2024-10-09T03:14:36Z,2024-10-09T03:14:36Z,1,2,8,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5zvti62kw2a,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5wb4lbeua2u,at://did:plc:bb526zl6ers3bc65zxuaxt3x/app.bsky.feed.post/3l5zbgi25n72o
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l62byxbdh32u,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"🚨 Pesquisa: Eleição Municipal Fortaleza 2° Turno 🇧🇷

🟥 Leitão (PT)
🟦 Fernandes (PL)

Vote neste link: pollie.app/5x6bg

#eleições #eleições2024 #leitão #andrefernandes",2024-10-09T02:26:13Z,2024-10-09T02:26:13Z,0,0,2,0,0,at://did:plc:lmhcv3ztmpia46lgxti5doea/app.bsky.feed.post/3l5zqqs2for2f,at://did:plc:lmhcv3ztmpia46lgxti5doea/app.bsky.feed.post/3l5zqqs2for2f,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l62bxu27h22n,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"🚨 Pesquisa: Eleição Municipal São Paulo 2° Turno 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)

Vote neste link: pollie.app/xshg6

#eleições #eleições2024 #boulos #ricardonunes",2024-10-09T02:25:36Z,2024-10-09T02:25:36Z,0,0,0,0,0,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l623u4zsuu2p,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l623u4zsuu2p,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l62bwvl52k2o,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"🚨 Pesquisa: Eleição Municipal São Paulo 2° Turno 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)

Vote neste link: pollie.app/xshg6

#eleições #eleições2024 #boulos #ricardonunes",2024-10-09T02:25:04Z,2024-10-09T02:25:04Z,0,0,0,0,0,at://did:plc:mql42rfhtfet5b7eogpawlt5/app.bsky.feed.post/3l5zygsdujk2p,at://did:plc:mql42rfhtfet5b7eogpawlt5/app.bsky.feed.post/3l5zygsdujk2p,NA
at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5zy3hve3a2b,mst.org.br,Movimento Sem Terra (MST),"‼️ Eleita em 2020, Paolla se tornou a vereadora mais jovem da cidade a assumir o mandato em 2021. Com sua reeleição, ela continua a fortalecer a voz das minorias e a construir um futuro mais igualitário em Campinas!

#MSTnasEleições #DireitosHumanos #Eleições2024",2024-10-08T23:29:39Z,2024-10-08T23:29:39Z,0,0,11,0,0,at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5zy3af6g526,at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5zy3af6g526,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5zvti62kw2a,mbf.net.br,Mateus BF,"[ #eleiçoes2024 - CAÇANDO ""VOTO DE ESQUERDA""™]

Votos na capital paulista
ℹ️em 2022, Lula=3.677.921 (2º turno)
ℹ️em 2022, Marina=237.521
ℹ️em 2022, Boulos=1.001.472
➕
ℹ️em 2024, Boulos=1.776.127
ℹ️em 2024, Tabata=605.498
ℹ️em 2024, vereadores🚩=1.809.203 (PSOL+REDE+PT+PCdoB+PV+PDT+PSB)

faltam 25k
Vai q dá",2024-10-08T22:49:23Z,2024-10-08T22:49:23Z,1,0,2,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5wb4lbeua2u,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5wb4lbeua2u,NA
at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5ztwx5puz2v,mst.org.br,Movimento Sem Terra (MST),"Mariana reafirma seu compromisso de garantir que esses leis façam diferença real na vida das pessoas, promovendo mais dignidade e direitos para todos e todas.

#MSTnasEleições #MulheresNaPolítica #Eleições2024",2024-10-08T22:15:32Z,2024-10-08T22:15:32Z,0,1,11,0,0,at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5ztwp7xpf27,at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3l5ztweak5o2p,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5ymsrw77i2o,mbf.net.br,Mateus BF,"[ #eleições2024 - QUEM PERDEU, NA REAL?]

📍Colniza/MT
🗳️Miltinho(UNIÃO): reeleito prefeito com 78,56% dos votos (10.442)

Veja o🧶☝️pra entender o tamanho da tragédia

Veja👇do que Colniza se livrou
✖️Walzinho(PL): perdeu com 21,44% (2.850 votos)
  💸recebeu R$5Mi em multas ambientais DURANTE A ELEIÇÃO",2024-10-08T10:35:16Z,2024-10-08T10:35:16Z,0,1,0,1,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l44k27pezb2v,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l44iidgluf2e,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5xp5yq2ke22,mbf.net.br,Mateus BF,"[ #eleições2024 - GARIMPANDO VOTOS]

🗳️Nicodemos Aguiar/MDB: prefeito eleito com 48,26% (29.926 votos)
  ↪️atual vice de Valmir Climaco
📍Itaituba/PA, ""cidade pepita""
ℹ️em 2022, ""produziu"" 12 Ton. de ouro: maior do 🇧🇷
ℹ️de 1990 a 2021, concentrou 41% das permissões de garimpo do 🇧🇷
  🟰106k ha degradados

👇",2024-10-08T01:44:40Z,2024-10-08T01:44:40Z,0,1,0,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l352uad4hv26,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l34zmwwsy52c,NA
at://did:plc:6ux3fjodb43gwvc5yiqrokty/app.bsky.feed.post/3l5xo22ldhw24,fogopark24h.bsky.social,Fogo no Parque 🇧🇷,"OLEE OLEE OLEE OLAAAA
NAATAAAA-----LIAAAAAA!

#FogoNoParque recomenda aos eleitores da capital do Rio Grande do Norte o voto em Natália Bonavides, fazendo coro com a capital do Rio Grande do Sul, com Maria do Rosário! #Vote13RN #Vote13RS #Eleiçoes2024 #Natal #PortoAlegre",2024-10-08T01:24:33Z,2024-10-08T01:24:33Z,0,1,0,0,0,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5valrzbdj2e,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5valrzbdj2e,NA
at://did:plc:fg2jydgkebiuzb42ts3bguyd/app.bsky.feed.post/3l5xkaajzzt22,fladenoticias.bsky.social,Fla De Noticias,"REACT! MARCOS BRAZ E CACAU COTTA NÃO SÃO ELEITOS VEREADORES CLIQUE AQUI : 👇 🤣https://youtu.be/LkzGOHKa_V0?si=hKeeG6aYGFjCDaV9 
#Flamengo #Braz #Eleições2024",2024-10-08T00:16:27Z,2024-10-08T00:16:27Z,0,0,0,0,0,at://did:plc:g26qntfbmqzgch3yj2exf5pf/app.bsky.feed.post/3l5uv55iu562d,at://did:plc:g26qntfbmqzgch3yj2exf5pf/app.bsky.feed.post/3l5uv55iu562d,NA
at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xemjkd2e2n,bandnewsfmrio.bsky.social,BandNews FM - Rio de Janeiro,Confira a entrevista completa no nosso canal do YouTube: youtu.be/EDzDEjvCtwM #Eleições2024 #BandNewsFM,2024-10-07T22:35:43Z,2024-10-07T22:35:43Z,0,0,0,0,0,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xekn2ruo2q,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xekn2ruo2q,NA
at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdyk6ien2o,carlosgeovane.bsky.social,‏️#ϾG 🦋 ‏️»,#RBSnotícias #Eleições2024,2024-10-07T22:25:43Z,2024-10-07T22:24:47Z,0,0,0,0,0,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdxdz3yp27,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdxdz3yp27,NA
at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdpy3pvh2i,carlosgeovane.bsky.social,‏️#ϾG 🦋 ‏️»,#RBSnotícias #Eleições2024,2024-10-07T22:20:56Z,2024-10-07T22:20:00Z,0,0,0,0,0,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdp7ct4x2x,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdp7ct4x2x,NA
at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdlsqjmw2o,carlosgeovane.bsky.social,‏️#ϾG 🦋 ‏️»,#RBSnotícias #Eleições2024,2024-10-07T22:18:36Z,2024-10-07T22:17:40Z,0,0,0,0,0,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdlapgxq24,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdlapgxq24,NA
at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdj3lu5y2o,carlosgeovane.bsky.social,‏️#ϾG 🦋 ‏️»,"Que vergonha, Caxias. 
#RBSnotícias #Eleições2024",2024-10-07T22:17:04Z,2024-10-07T22:16:09Z,0,0,0,0,0,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdiike6p2x,at://did:plc:sn7b23h46p4l3hkhm6mwpwzm/app.bsky.feed.post/3l5xdiike6p2x,NA
at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xcn3a36u2p,bandnewsfmrio.bsky.social,BandNews FM - Rio de Janeiro,Confira a entrevista completa no nosso canal do YouTube: youtu.be/EDzDEjvCtwM #Eleições2024 #BandNewsFM,2024-10-07T22:00:14Z,2024-10-07T22:00:14Z,0,0,0,0,0,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xcmcgnxi24,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5xcmcgnxi24,NA
at://did:plc:4mps62nvxfvlqsg6x7p5pfx5/app.bsky.feed.post/3l5x7sadu3k23,heliodelapena.bsky.social,Helio de La Peña,"No IG você acompanha o corte com os melhores memes das #eleições2024 de SP :

www.instagram.com/p/DAwtcxsPW8C/",2024-10-07T21:09:40Z,2024-10-07T21:09:40Z,0,0,0,0,0,at://did:plc:4mps62nvxfvlqsg6x7p5pfx5/app.bsky.feed.post/3l5x7lodwzs2t,at://did:plc:4mps62nvxfvlqsg6x7p5pfx5/app.bsky.feed.post/3l5x7lodwzs2t,NA
at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5x3djz2tv2x,bandnewsfmrio.bsky.social,BandNews FM - Rio de Janeiro,Confira a entrevista completa no nosso canal do YouTube: youtu.be/EDzDEjvCtwM #Eleições2024 #BandNewsFM,2024-10-07T19:49:38Z,2024-10-07T19:49:38Z,0,0,0,0,0,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5x3cwiuxs2y,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5x3cwiuxs2y,NA
at://did:plc:oiytk54p7dapignhy5uopr5b/app.bsky.feed.post/3l5xhrvkkfv2f,edcruz.bsky.social,Edcruz,"Eleita com votos de cristãos, pais de família, cidadãos de bem e patriotas que dizem que a esquerda que é um péssimo exemplo para a sociedade.
#brasil #apuração #boanoite #eleicoes2024",2024-10-07T19:32:32Z,2024-10-07T19:32:32Z,0,0,1,0,0,at://did:plc:ut56ijevus2ct7iajvoqytha/app.bsky.feed.post/3l5xhnhdpqp2d,at://did:plc:ut56ijevus2ct7iajvoqytha/app.bsky.feed.post/3l5xhnhdpqp2d,NA
at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wwfpxivm2u,bandnewsfmrio.bsky.social,BandNews FM - Rio de Janeiro,Confira a entrevista completa no nosso canal do YouTube: youtu.be/EDzDEjvCtwM #Eleições2024 #BandNewsFM,2024-10-07T18:21:23Z,2024-10-07T18:21:23Z,0,0,1,0,0,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wwbxxwnx2g,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wwbxxwnx2g,NA
at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wwffz7y322,bandnewsfmrio.bsky.social,BandNews FM - Rio de Janeiro,Confira a entrevista completa no nosso canal do YouTube: youtu.be/EDzDEjvCtwM #Eleições2024 #BandNewsFM,2024-10-07T18:21:13Z,2024-10-07T18:21:13Z,0,0,1,0,0,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wtj4inbp2k,at://did:plc:4ccrr6waovbguyq3klkhehuh/app.bsky.feed.post/3l5wtj4inbp2k,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l5wvbghpn72v,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"🚨 Pesquisa: Eleição Municipal São Paulo 2° Turno 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)

Vote neste link: pollie.app/xshg6

#eleições #eleições2024 #boulos #ricardonunes",2024-10-07T18:00:19Z,2024-10-07T18:00:19Z,0,0,0,0,0,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5wqahmaii2d,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5wqahmaii2d,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l5wuzzm6ig2i,beto1berto.bsky.social,Beto,#democracia #eleições2024 #bancada #ExtremaDireitaNuncaMais #ExtremaDireita #política #Debate,2024-10-07T17:57:11Z,2024-10-07T17:57:10Z,0,0,0,0,0,at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l5wuyui5ud2x,at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l5wuyui5ud2x,NA
at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5whgl3vl72t,ibahia.bsky.social,ibahia,"Confira a lista dos vereadores eleitos em Salvador ⬇️

📲 www.ibahia.com/noticias/pol...

#iBahia #Eleições #Eleições2024 #Salvador",2024-10-07T13:53:39Z,2024-10-07T13:53:39Z,0,0,0,0,0,at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5whdi2bkt2p,at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5wh5gy3t42m,NA
at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5whdi2bkt2p,ibahia.bsky.social,ibahia,"Eleições 2024: Igor Kannário, A Dama e Polly são derrotados nas urnas

📲 www.ibahia.com/noticias/pol...

#iBahia #Eleições #Eleições2024 #Salvador #ADama #Kannario #OhPolêmico",2024-10-07T13:51:55Z,2024-10-07T13:51:55Z,2,0,0,0,0,at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5whasgmma25,at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3l5wh5gy3t42m,NA
at://did:plc:owywvwcj6fjg3elgfgb6hplc/app.bsky.feed.post/3l5weegbmou2r,rafaelmolica.bsky.social,Rafael Molica,"Amanda Paschoal, a vereadora mais votada do Psol em São Paulo, e Débora Camilo, vereadora mais votada de Santos, tiveram o apoio dela. Que sejam muito prósperas em seus mandatos. #Eleições2024 #Eleições24",2024-10-07T12:58:49Z,2024-10-07T12:58:45Z,1,0,1,0,0,at://did:plc:owywvwcj6fjg3elgfgb6hplc/app.bsky.feed.post/3l5webmj4r62r,at://did:plc:owywvwcj6fjg3elgfgb6hplc/app.bsky.feed.post/3l5webmj4r62r,NA
at://did:plc:euslqsjexambvqvrdro5xuib/app.bsky.feed.post/3l5vlhumukn2c,sandogslove.bsky.social,Melina ❤️🖤,"A vinda da Madonna aqui pro Rio foi um surto coletivo. Cara...que doideira 🗣 O tanto de meme q rendeu, o povo animado cantando tudo errado...todo mundo feliz. Madonna mascarada no ensaio, o povo gritando. Foi incrível! E o arrebatamento foi o show...um espetáculo 
#EduardoPaes #Eleições2024",2024-10-07T05:33:17Z,2024-10-07T05:33:17Z,0,0,0,0,0,at://did:plc:ss7zmsfvuw5wwxefvz5flgbb/app.bsky.feed.post/3l5uuic3ufu2g,at://did:plc:ss7zmsfvuw5wwxefvz5flgbb/app.bsky.feed.post/3l5uuic3ufu2g,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vf6rnte42q,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T03:40:50Z,2024-10-07T03:40:50Z,0,1,3,1,0,at://did:plc:qrlodsav63erq6ukjv7slvp3/app.bsky.feed.post/3l5ve42oo262w,at://did:plc:qrlodsav63erq6ukjv7slvp3/app.bsky.feed.post/3l5ve42oo262w,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vf46dfrd2w,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T03:39:22Z,2024-10-07T03:39:22Z,0,0,0,0,0,at://did:plc:2tzhtosg4r3vtknxectnhode/app.bsky.feed.post/3l5veeafugh26,at://did:plc:2tzhtosg4r3vtknxectnhode/app.bsky.feed.post/3l5veeafugh26,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vcgnnpn52t,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T02:51:33Z,2024-10-07T02:51:33Z,0,0,0,0,0,at://did:plc:vfwb3qvgj5cef6j3nybcloip/app.bsky.feed.post/3l5vaiwfitm23,at://did:plc:vfwb3qvgj5cef6j3nybcloip/app.bsky.feed.post/3l5vaiwfitm23,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vcctmrli27,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T02:49:24Z,2024-10-07T02:49:24Z,0,0,0,0,0,at://did:plc:73jdcs6vp2cbykbwhbixwido/app.bsky.feed.post/3l5vb2faorx2m,at://did:plc:73jdcs6vp2cbykbwhbixwido/app.bsky.feed.post/3l5vb2faorx2m,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vcajwdog2m,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T02:48:07Z,2024-10-07T02:48:07Z,0,0,0,0,0,at://did:plc:xt33lumb7kwn3zc2dymuek33/app.bsky.feed.post/3l5vbgflih62p,at://did:plc:xt33lumb7kwn3zc2dymuek33/app.bsky.feed.post/3l5vbgflih62p,NA
at://did:plc:cklcr4ornyv3bpwexkz6gfsf/app.bsky.feed.post/3l5vc6akcqb2s,w46n40.bsky.social,╚W46N40╝,"... as #Eleições2024 aqui de SP, é como a vida, as vezes se ganha, as vezes se perde e, isso tudo são fases e",2024-10-07T02:46:50Z,2024-10-07T02:46:50Z,0,0,0,0,0,at://did:plc:ehbyvwzfodsi5ihlvluip5tz/app.bsky.feed.post/3l5vajfibnn2h,at://did:plc:ehbyvwzfodsi5ihlvluip5tz/app.bsky.feed.post/3l5vajfibnn2h,NA
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5vaxnyo7p2g,mbf.net.br,Mateus BF,"[ #eleições2024 - PSOL, E BELÉM?]

Veja o 🧶👇 com legítima belenense pra entender o q tá acontecendo na capital do Parazão

Ano q vem, com a #COP30 parece q será a capital MUNDIAL do climão...",2024-10-07T02:25:15Z,2024-10-07T02:25:15Z,2,0,2,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l5uwxozkre2x,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l34zmwwsy52c,at://did:plc:7m22dlc3gg3nbrjpualyzic4/app.bsky.feed.post/3l5v5skwlky2n
at://did:plc:ghaabknlv2rd23hicqu6tpaa/app.bsky.feed.post/3l5vajoyfaf2i,rthiago100.bsky.social,Rafson Thiago,"e agora, Sereia?

para QUEM o MARÇAL VAI APOIAR NESSE 2º TURNO por ai?

kkkkkkkkkkkkkkkkkkk

pelo menos deu entreterimento p gente rir ne?

#EleiçõesSP
#Eleições2024",2024-10-07T02:19:56Z,2024-10-07T02:17:28Z,0,0,0,0,0,at://did:plc:u2l4bab66tfjcqkgh4jbsc6s/app.bsky.feed.post/3l5va7prs4i2z,at://did:plc:ghaabknlv2rd23hicqu6tpaa/app.bsky.feed.post/3l5va5mqf4c2x,NA
at://did:plc:2uuyobebl24s5d4kgdts2w5l/app.bsky.feed.post/3l5v7zluclt2q,ofalador.bsky.social,O Falador,"As esquerdas TÊM de entender que a segurança pública é, não é de hoje, seu calcanhar de Aquiles, e foi por onde a ext. direita se esgueirou p/ a vida politica brasileira!
Têm de entender que:
50.000 homicídios/ano NÃO é normal!
Bandido NÃO É VITIMA, seja qual for sua cor de pele, etc.
#Eleicoes2024",2024-10-07T02:08:25Z,2024-10-07T02:08:25Z,0,0,1,0,0,at://did:plc:2uuyobebl24s5d4kgdts2w5l/app.bsky.feed.post/3l5v7pa7rvb2v,at://did:plc:2uuyobebl24s5d4kgdts2w5l/app.bsky.feed.post/3l5v7pa7rvb2v,NA
